Date;OR.PA;VIE.PA;CA.PA;ACA.PA;DSY.PA;GLE.PA;BNP.PA;HO.PA;SU.PA;FCHI;FTSE;N225;VIX;AAPL;NVDA;INTC;AMD;TYX
04/08/2022;361;24,58;16,905001;9,963;42,794998;23,275;49,235001;122,800003;134,220001;6523,439941;7507,100098;27819,33008;19,74;169,240005;180,970001;35,369999;99,050003;3,042
11/08/2022;364,5;24,690001;17,295;9,898;42,505001;23,290001;49,474998;125,75;135,460007;6528,319824;7515,799805;29222,76953;19,9;174,550003;183,350006;35,779999;98,269997;3,146
18/08/2022;360,649994;22,860001;16,955;9,312;40,314999;21,934999;46,66;123,699997;129,419998;6386,759766;7471,5;28313,4707;22,82;167,529999;172,220001;33,860001;92,730003;3,321
25/08/2022;343,25;22,280001;16,639999;9,19;38,575001;22,08;46,485001;120,150002;118,779999;6125,100098;7284,200195;28091,5293;25,870001;157,220001;150,940002;31,92;84,870003;3,255
01/09/2022;342;21,98;16,139999;9,088;38,735001;22,48;46,514999;121,400002;120,480003;6105,919922;7237,799805;27430,30078;24,639999;155,960007;137,139999;30,65;79,610001;3,406
08/09/2022;344,799988;22,5;16,655001;9,68;37,955002;24,225;50,25;117,050003;125,839996;6222,410156;7277,299805;27818,61914;26,16;155,309998;131,279999;29,18;77,449997;3,469
15/09/2022;337,299988;21,6;15,585;9,189;36,514999;23,139999;47,965;117,650002;118,220001;6031,330078;7237,600098;27313,13086;27,99;153,720001;132,610001;28,469999;74,480003;3,518
22/09/2022;325,149994;19,594999;14,84;8,436;35,105;20,995001;43,349998;110,5;115,860001;5765,009766;7005,399902;26173,98047;30,18;149,839996;127,360001;27,129999;68,360001;3,681
29/09/2022;335,600006;20,709999;14,05;8,588;36,799999;21,139999;44,115002;114,5;123,260002;5985,459961;7052,600098;27120,5293;28,549999;146,399994;132,089996;27,639999;67,940002;3,765
06/10/2022;328,600006;19,129999;14,465;8,26;33,52;21,23;42,345001;110,75;119,120003;5818,470215;6826,200195;26396,83008;33,57;138,339996;115;25,33;57,849998;3,884
13/10/2022;327,600006;21,43;15,255;8,841;34,259998;22,535;45,915001;116;125,459999;6040,720215;6925;27257,38086;30,76;143,860001;120,510002;26;57,23;4,126
20/10/2022;319,799988;22,51;15,39;9,092;35,665001;23,264999;47,23;126,25;132,559998;6276,310059;7056,100098;27431,83984;27,280001;149,350006;128,960007;27,209999;59,73;4,163
27/10/2022;307,950012;22,709999;16,355;9,326;33,705002;23,355;47,880001;129,100006;129,399994;6276,879883;7144,100098;27663,39063;25,860001;145,029999;132,190002;27,42;58,630001;4,122
03/11/2022;327,799988;24,030001;16,514999;9,703;33,82;23,4;50,259998;125,199997;134,559998;6430,569824;7296,299805;27716,42969;26,09;134,869995;137,759995;27,52;59,919998;4,32
10/11/2022;345,549988;24,75;16,209999;9,532;36,560001;23,879999;52,09;119,25;138,539993;6607,220215;7351,200195;28028,30078;24,110001;148,789993;159,100006;29,530001;72,699997;3,86
17/11/2022;348,950012;24,99;16,405001;9,7;36,189999;24,075001;52,740002;121,75;142,080002;6679,089844;7465,200195;28115,74023;20,35;151,070007;165,190002;29,67;76,400002;3,739
24/11/2022;354,799988;24,58;16,424999;9,61;35,084999;23,99;53,43;122,150002;138,919998;6738,549805;7573,100098;27968,99023;20,58;148,029999;169,229996;30,07;77,629997;3,822
01/12/2022;356,450012;24,6;16,66;9,349;34,895;22,495001;52;120,5;137,539993;6660,589844;7489,200195;27686,40039;22,68;140,940002;161,199997;28,33;70,139999;3,415
08/12/2022;355,5;25,389999;15,605;9,671;36,400002;22,715;53,509998;119,650002;139,5;6730,790039;7495,899902;28156,21094;21,139999;143,210007;176,740005;28,26;68,93;3,539
15/12/2022;340,100006;24,27;15,915;9,726;33,764999;23,549999;54,02;121,300003;133,919998;6580,240234;7497,299805;26387,7207;20,07;135,449997;165,009995;26,83;67,68;3,743
22/12/2022;335,399994;23,93;15,715;9,824;33,299999;23,52;53,560001;118,400002;131,820007;6510,490234;7497,200195;26340,5;22,139999;126,040001;140,360001;25,540001;62,57;3,974
29/12/2022;356,149994;25,98;16,07;10,378;34,935001;25,469999;58,310001;113,949997;139,800003;6776,430176;7585,200195;25716,85938;22,01;126,360001;147,490005;27,68;64,660004;3,82
05/01/2023;367,700012;26,959999;16,780001;10,426;34,970001;24,254999;58,599998;113,5;146,779999;6924,189941;7725;26446;21,09;133,490005;160,009995;29,85;69,059998;3,679
12/01/2023;383,600006;27,219999;17,395;10,602;35,575001;24,735001;59,639999;116,150002;148,339996;7083,390137;7830,700195;26791,11914;20,34;135,210007;173,770004;28,809999;70,529999;3,542
19/01/2023;381,25;27,59;17,27;10,686;34,105;24,985001;60,990002;121,199997;145,899994;7043,879883;7744,899902;27395,00977;19,08;141,860001;193,229996;29,700001;74,910004;3,623
26/01/2023;372,399994;27,219999;17,434999;11,074;34,259998;27,375;63,189999;122,25;149,399994;7077,109863;7761,100098;27346,88086;17,870001;145,429993;209,429993;29,07;84,639999;3,547
02/02/2023;375,350006;28,059999;16,565001;11,216;37,779999;26,615;63,849998;118,800003;148,580002;7119,830078;7885,200195;27606,46094;19,629999;151,919998;222,050003;28,24;84,690002;3,71
09/02/2023;390;28,469999;17,815001;11,584;38,009998;26,799999;64,199997;128,5;154,639999;7300,859863;7997,799805;27501,85938;18,23;155,330002;227,639999;28,85;85,18;3,854
16/02/2023;386,25;28,34;17,945;11,386;37,685001;26,75;63,959999;132,199997;153,699997;7299,259766;7930,600098;27104,32031;22,290001;148,910004;207,539993;25,469999;76,610001;3,928
23/02/2023;372;27,82;18,075001;11,39;36,080002;26,559999;63,400002;133,699997;153,559998;7234,25;7914,899902;27516,5293;20,58;145,309998;226,979996;25,33;78,290001;3,953
02/03/2023;376,200012;28,139999;18,15;11,438;36,900002;27,145;64;127,849998;155,139999;7324,759766;7929,899902;28444,18945;19,110001;152,869995;241,809998;25,98;85,370003;3,878
09/03/2023;371,149994;26,75;17,690001;10,222;36,549999;21,495001;52,029999;127,75;144,5;6885,709961;7344,5;27229,48047;26,139999;152,990005;242,279999;28,41;89,68;3,687
16/03/2023;393,799988;27,08;17,91;10,262;37,355;21,705;54,470001;135,199997;149,380005;7131,120117;7566,799805;27466,60938;22,26;157,830002;264,679993;28,129999;97,580002;3,698
23/03/2023;402,899994;27,620001;18,004999;10,252;36,130001;20,129999;53,369999;137,350006;149,020004;7186,990234;7564,299805;27883,7793;19,120001;160,770004;269,839996;31,52;96,089996;3,778
30/03/2023;423,700012;28,440001;18,4;10,47;37,455002;21,049999;55,830002;136,649994;142,860001;7316,299805;7662,899902;27813,25977;19,08;163,759995;268,809998;32,830002;92,559998;3,558
06/04/2023;412,149994;29,23;18,940001;10,706;38,055;21,65;57,07;140,850006;147,679993;7396,939941;7824,799805;28082,69922;19,09;160,100006;264,950012;32,02;92,330002;3,653
13/04/2023;422,299988;29,26;18,85;11,018;37,48;22,610001;59,599998;141,75;152,619995;7549,439941;7898,799805;28606,75977;16,459999;167,630005;279,309998;31,15;89,940002;3,789
20/04/2023;427,700012;28,66;18,83;10,918;34,884998;21,715;57,610001;137,199997;151,919998;7466,660156;7852,600098;28416,4707;18,84;163,759995;269,559998;29,049999;85,940002;3,689
27/04/2023;428,700012;28,620001;18,110001;10,866;37,154999;21,434999;56,290001;139,800003;157,860001;7403,830078;7788,399902;29157,94922;18,34;167,449997;278,019989;30,65;81,620003;3,715
04/05/2023;417,200012;27,870001;18,07;11,706;36,205002;21,905001;57,919998;137,649994;155,559998;7361,200195;7741,299805;29122,17969;16,940001;173,559998;288,850006;29,969999;97,019997;3,799
11/05/2023;415,5;27,77;18,075001;11,694;36,455002;22,52;58,630001;140,100006;159,520004;7399,439941;7723,200195;30093,58984;16,870001;172,690002;301,779999;28,870001;103,75;3,878
18/05/2023;404;26,950001;17,825001;11,826;38,974998;23,764999;56,040001;133,699997;157,660004;7253,459961;7627,100098;30682,67969;20,030001;171,839996;305,380005;29;108,269997;3,965
25/05/2023;399;27,540001;17,184999;10,692;41,110001;21,629999;54,009998;130,300003;161,339996;7098,700195;7446,100098;30887,88086;17,940001;177,25;378,339996;31,440001;118,209999;3,856
01/06/2023;400,450012;28,49;16,575001;10,85;41,220001;22,610001;56,759998;128,699997;163,820007;7202,790039;7624,299805;31913,74023;13,94;177,820007;374,75;31,280001;117,830002;3,942
08/06/2023;412,200012;29,15;16,495001;10,96;40,875;23,514999;57,52;131,850006;166,259995;7328,529785;7602,700195;33502,42188;13,88;183,949997;429,970001;35,580002;127,330002;3,881
15/06/2023;408,049988;28,74;16,299999;10,824;40,325001;23,195;57,040001;136,300003;160,360001;7260,970215;7559,200195;33575,14063;13,2;183,960007;430,450012;32,900002;112,110001;3,808
22/06/2023;414,5;28,639999;17,285;10,654;39,735001;23,125;55,860001;133,899994;162,880005;7286,319824;7500,5;33193,98828;13,43;189,25;411,170013;33,57;110,169998;3,803
29/06/2023;421,799988;28,790001;16,870001;10,818;39,860001;23,934999;57,34;135,550003;160,720001;7310,810059;7442,100098;33338,69922;14,18;191,330002;423,170013;32,509998;113,949997;3,944
06/07/2023;414,25;29,110001;17,285;10,868;40,209999;23,719999;56,700001;137,100006;165,360001;7333,009766;7416,100098;31943,92969;13,54;189,770004;439,019989;33,98;114,580002;3,951
13/07/2023;406,299988;29,25;17,450001;11,116;41,365002;23,9;57,959999;138,550003;157,860001;7326,939941;7588,200195;32896,03125;13,76;195,100006;470,769989;34,459999;116,43;3,839
20/07/2023;407,049988;29,74;17,975;11,126;37,474998;24,405001;58,119999;131,25;160,220001;7315,069824;7676,899902;32668,33984;13,19;194,5;454,519989;34,360001;110,089996;3,928
27/07/2023;413,950012;28,889999;18,245001;11,008;38,064999;23,995001;57,610001;135,300003;162,119995;7312,839844;7561,600098;32707,68945;16,09;192,580002;442,690002;34,389999;109,349998;4,165
03/08/2023;406,799988;27,799999;18,07;11,498;37,509998;25,445;58,549999;137,800003;160,679993;7322,040039;7587,299805;32204,33008;15,96;178,190002;425,540009;34,279999;110,470001;4,179
10/08/2023;407,75;27,91;18,07;11,434;36,965;25,41;58,48;131;158,360001;7260,25;7356,899902;31766,82031;16,780001;176,570007;434,859985;33,529999;107,190002;4,361
17/08/2023;401,299988;27,99;;11,424;36,095001;25,844999;58,509998;132,5;157,080002;7246,620117;7320,5;32010,25977;15,98;181,119995;471,160004;33,98;109,43;4,284
24/08/2023;410,100006;28,389999;;11,702;36,650002;26,370001;59,880001;134,050003;159,860001;7364,399902;7473,700195;32333,46094;13,88;187,649994;492,640015;34,529999;106,589996;4,228
31/08/2023;398,200012;27,809999;;11,26;36,564999;25,530001;58,599998;136,699997;157,740005;7194,089844;7426,100098;33241,01953;14,45;182,910004;470,609985;36,98;109,279999;4,359
07/09/2023;397,5;28,82;;11,544;35,25;26,195;59,889999;139,850006;153,380005;7222,569824;7526;32706,51953;13,48;174,210007;454,850006;38,709999;107,709999;4,337
14/09/2023;410;29,610001;;11,8;35,220001;23,83;62,07;137,300003;157,960007;7330,790039;7731,700195;33023,78125;15,14;175,490005;422,390015;34,689999;100,339996;4,401
21/09/2023;386,700012;27,620001;;11,498;34,68;22,889999;60,110001;133,199997;155,320007;7071,790039;7593,200195;32371,90039;18,219999;170,429993;424,679993;34,610001;98,07;4,732
28/09/2023;392,049988;26,27;;11,354;35,23;22,43;58,639999;128,600006;153,820007;6996,72998;7412,5;30526,88086;18,58;173,660004;440,410004;35,93;104,07;4,877
05/10/2023;396,799988;26,77;;11,678;37,049999;22,6;60,240002;139;157,259995;7131,209961;7620;31936,50977;16,09;179,800003;468,059998;36,880001;108,309998;4,738
12/10/2023;383,100006;25,85;;11,444;35,305;21,629999;57,310001;141,550003;147,100006;6965,990234;7588;32042,25;19,219999;175,839996;421,959991;35,639999;102,169998;4,995
19/10/2023;399,200012;25,41;;11,262;37,77;20,905001;56,18;142,050003;139,979996;6915,069824;7414,299805;31269,91992;20,190001;171,100006;417,790009;32,830002;96,059998;5,092
26/10/2023;397;26,200001;;11,418;39;21,219999;54,400002;138,350006;145,220001;6932,629883;7342,399902;31601,65039;16,870001;173,970001;423,25;37,290001;108,040001;4,975
02/11/2023;415,450012;26,23;;11,72;40,044998;21,42;56,099998;137,399994;150,899994;7034,160156;7401,700195;32166,48047;14,45;182,889999;465,73999;37,919998;113,589996;4,656
09/11/2023;423,899994;27,549999;;11,692;41,935001;22,25;56,369999;137,199997;164,460007;7209,609863;7486,899902;33519,69922;14,18;188,009995;488,880005;40,610001;118;4,692
16/11/2023;429,649994;27,790001;;11,73;42,779999;22,415001;56,580002;140,649994;165,240005;7260,72998;7469,5;33451,82813;12,85;191,309998;487,160004;43,669998;122,510002;4,547
23/11/2023;431,850006;28,68;;11,8;43,125;22,74;56,919998;138,649994;167,199997;7267,640137;7423,5;33321,21875;12,98;189,369995;481,399994;44,939999;123,849998;4,451
30/11/2023;441,399994;29,49;;12,374;43,990002;23,57;60,66;136,199997;172,600006;7435,990234;7515,399902;33445,89844;12,97;192,320007;455,029999;41,27;116,82;4,224
07/12/2023;445,450012;29,129999;;12,604;44,415001;23,66;60,310001;138,699997;176,559998;7531,220215;7548,399902;32926,35156;12,19;197,960007;480,880005;44,57;138,190002;4,183
14/12/2023;449,25;29,27;;12,87;44,73;24,045;62,860001;133,850006;181,020004;7583,430176;7715,700195;33675,94141;13,67;194,830002;481,109985;45,759998;135,470001;4,005
21/12/2023;448,700012;28,719999;;12,914;44,779999;24,305;62,990002;134,300003;181,899994;7571,819824;7725;33681,23828;12,43;193,149994;494,170013;50,759998;146,070007;3,945
28/12/2023;438,799988;28,27;;12,952;42,945;23,940001;61,669998;134,25;174,919998;7411,859863;7682,299805;33464,17188;14,04;184,25;475,690002;47,049999;135,320007;4,056
04/01/2024;440;28,879999;;13,26;42,764999;24,424999;62,43;138,399994;174,179993;7426,080078;7651,799805;34441,71875;12,69;186,190002;543,5;47,470001;148,539993;4,2
11/01/2024;422,100006;28,41;;13,1;46,07;22,92;60,240002;138,300003;175,320007;7318,689941;7446,299805;35477,75;14,79;182,679993;560,530029;46,060001;160,169998;4,312
18/01/2024;429;29,129999;;13,38;47,485001;23,68;61,990002;134,5;182,5;7455,640137;7527,700195;36226,48047;13,14;194,5;613,619995;49,09;178,289993;4,413
25/01/2024;444,700012;30,27;;13,312;48,235001;23,959999;62,549999;135,350006;182,899994;7656,75;7630,600098;36286,71094;14,35;184,399994;615,27002;43,080002;167,690002;4,215
01/02/2024;452,200012;29,85;;13,02;43,275002;22,24;54,799999;136,149994;192,300003;7611,259766;7628,799805;36119,92188;12,83;189,410004;700,98999;42,779999;170,940002;4,31
08/02/2024;431,299988;29,48;;12,202;42,855;21,629999;53,919998;137,850006;195,399994;7677,350098;7568,399902;37703,32031;14,38;184,149994;739;44,189999;178,699997;4,448
15/02/2024;444,549988;30,02;;12,516;42,744999;22,25;55,900002;134,850006;202,5;7812,089844;7662,5;38262,16016;15,34;182,320007;674,719971;43,470001;164,289993;4,492
22/02/2024;450,200012;30,190001;;12,55;43,330002;22,495001;56,389999;135,600006;209,800003;7966,680176;7706,299805;39098,67969;13,75;182,520004;788,169983;42,990002;176,520004;4,38
23/02/2024;450,200012;30,190001;;12,55;43,330002;22,495001;56,389999;135,600006;209,800003;;;;;;;;;
